komentar,timestamp,sentiment
"min @partaigerindra ...
yg bner aja emak² di KABUPATEN BERAU KALTIM udh pada seneng semalam dpt diskon 50 % di pengsian atau pembelian token listrik eehh tau²nya hari ini dikagetkan sama PDAM yg naikin tarif seenaknya yg biasa bayar 300 ribuan lebih jadi 1 juta 500 ribuan...
gak ngotak kenaikannya 🤦🏻‍♀️🤦🏻‍♀️heboh di sosmed dan smpe didatangin bnyk orang ke kantor PDAM nya...
PLEASE TINDAK LANJUTIN min kasian rakyat yg hidupnya pas²an",2025-01-03 08:14:50+00:00,negatif
min tiket kapal kena ga,2025-01-03 08:14:38+00:00,negatif
"""kurang peduli apa"" .. dih gni amat admin nya.. padahl tu udh kewajiban. mereka yg naikin mereka sendiri yg nurunin.. malah playing victim , merasa jd pahlawan ceritanya 🫠",2025-01-03 08:14:04+00:00,negatif
@oxytocin_stan,2025-01-03 08:09:49+00:00,negatif
tp nyatane ng pasar panggah mundiiiaakk kabeh sembarang kalir ndengah Lo min @partaigerindra,2025-01-03 08:09:27+00:00,negatif
min tutorial ngajak dia pindah agama😌,2025-01-03 08:08:57+00:00,negatif
Info loker min😭,2025-01-03 08:06:50+00:00,positif
"POV : Kami setuju, biar semangat kerjanya ☺️",2025-01-03 08:04:25+00:00,positif
😁,2025-01-03 08:04:18+00:00,positif
"awal tahun agak membagongkan, mulai dri pajak, korupsi triliun hkuman ringan, dan bpjs yg aturannya agak laen😳",2025-01-03 08:00:11+00:00,negatif
min suka truk giga atau Mitsubishi?,2025-01-03 07:57:42+00:00,negatif
"Perpanjang stnk motor tua aja kena kenaikan 20%, gimana nih ?????",2025-01-03 07:57:15+00:00,negatif
"Min yg naik bukan barang dan jasa mewah aja, tqpi telor, cabe dlll semuanya pada naik. Gimana nih min ???",2025-01-03 07:54:30+00:00,negatif
min serius nanya pas bulan puasa kita libur 1 bulan kah min??,2025-01-03 07:51:45+00:00,negatif
dinaikkn lagi biar ada 400T🗿🗿300 ngk cukup,2025-01-03 07:50:58+00:00,netral
tapi gaji ak dipotong banyak bgt bulan ini untuk pajaknya saja 😭😭😭😭😭,2025-01-03 07:48:53+00:00,negatif
minn makasih banyak ya token listrik dapet tambahan mamah aku seneng bgt makasih banyak min🥰🥰🥰,2025-01-03 07:46:49+00:00,netral
min tambah kan sebulan libur 🗿,2025-01-03 07:46:47+00:00,netral
"pdam berau kaltim menyiksa,rmh tngga biasa tdk msuk d akat byr sampe jutaan air aja",2025-01-03 07:45:43+00:00,negatif
"Kayu:5 thn Ayam:7 thn 300T: 6,5thn💀",2025-01-03 07:45:14+00:00,negatif
apaan miinn diluar yg dikasih tw itu udh kena kenaikan ppn,2025-01-03 07:45:04+00:00,negatif
cape ga min bikin capt sepanjang itu biar para SDM rendah ngerti 🥹,2025-01-03 07:44:31+00:00,netral
pak luluskan kami pppk pak🥺,2025-01-03 05:48:59+00:00,positif
pa tolong kami pra penjga sekolah kami puluhan tahun kerja di negara tapi kami miskin pa,2025-01-03 05:48:42+00:00,negatif
"katanya ppnbm min, kok reatail juga dikenakan 12% min? gimana yg bener ya??",2025-01-03 05:45:58+00:00,negatif
"yang demo kemarin pasti menengah kebawah kann?? yang dimana engga kena ppn 12% kenapa pada demo?? belum ada keputusan resmi dari presiden malah pada demo duluan, itu yg demo di bayar sama org org kaya kah? wkwkwkw
2024 ganti rakyat yg dikit dikit demo aja",2025-01-03 05:44:49+00:00,negatif
"Min saya ingin menanyakan perihal gaji PNS min, ibu saya seorang PEGAWAN NEGERI SIPIL. tapi gajinya sangat lama masuknya min, apakah ada permainan di dalam kantor yang ada di ibu saya min? mhn arahann",2025-01-03 05:44:14+00:00,negatif
🗿,2025-01-03 05:41:56+00:00,positif
"saya berharap presiden sekarang lebih baik lagi,lebih maju, bener2 berpihak pada rakyatnya",2025-01-03 05:38:33+00:00,positif
Saya doakan semoga indonesia menjadi negri baldatun toyyibatun sebuah negeri yang mengumpulkan kebaikan alam dan kebaikan perilaku penduduknya. Aminn,2025-01-03 05:37:44+00:00,positif
"min,emng bnr ya,bulan puasa thn 2025..
sekolah libur 1bulan ful?",2025-01-03 05:37:02+00:00,negatif
"biar kalo org beli mikir 2x juga kalo gak penting gak perlu, kecuali kepentingan Bisnis yg produktif tdk sekedar konsumtif",2025-01-03 05:36:34+00:00,netral
hey adek ku belum dijemput ini admin gerinda dimanaaaa😡😡,2025-01-03 05:36:28+00:00,negatif
percuma ganti presiden kelakuan sama ini si 1112 sama kyk pajak 11 per 12 yekan,2025-01-03 05:35:33+00:00,netral
"saya mau blg SMA BPK terimakasih baru x ini saya merasakan pemberian pemerintah dg diskon listrik y Allah,..
biasanya yg PD dpt bantuan hny org itu itu saja.. semoga berkah sehat selalu pak amin yRabb",2025-01-03 05:33:19+00:00,negatif
"min tolong kembalikan.dia sama aku,soalnye aku kangen sama dia min",2025-01-03 05:32:39+00:00,negatif
"owalah ternyata gini toh kenaikan pajak 12% itu, aku liat di tempat ku banyak yg protes serasa semua jenis pajak yang naik 12%",2025-01-03 05:32:13+00:00,negatif
jadikan ibu kantin untuk menjadi mitra gizi makan gratis di sekolah.. biar ada gajinya.. kasian ibu kantin tidak lagi penghasilan kalau ada makan siang gratisnya..,2025-01-03 05:30:39+00:00,negatif
pak harga velk vnd turunin,2025-01-03 05:26:03+00:00,positif
"PAK KASIH SERATUS KATA BUAT ORANG YANG BANG KE SAYA""MATI AJA LU SANA""",2025-01-03 05:23:43+00:00,negatif
"TOLONG TANGGAPAN NYA TERHADAP KASUS HARVEY MOEIS,INI BENAR-BENAR MENYAKITI KAMI!
APAKAH SEBANDING HUKUMAN ITU DENGAN APA YG TELAH DI PERBUAT PELAKU?
INI BENAR-BENAR SEPERTI LELUCON!",2025-01-03 05:22:55+00:00,positif
min emang benar libur bulan ramadhan?,2025-01-03 05:19:58+00:00,negatif
"nggak lulus TMS nggak masuk database juga,nggak bisa ikut seleksi p3k???",2025-01-03 05:18:06+00:00,negatif
gimana yang gak lulus TMS,2025-01-03 05:17:06+00:00,negatif
😁,2025-01-03 05:16:29+00:00,positif
w blm coba bli listrik jd 2x lipat itu sampai kapan ges? aku bln dpt,2025-01-03 05:15:59+00:00,negatif
PPh 21 nakes di RS swasta gimana min apakah ditanggung pemerintah juga ?,2025-01-03 05:15:08+00:00,negatif
"mohon di respon min , apakah harus di penjara orang klo ada utang Bru blm bisa bayar min, bapk saya min di penjara 2bulan sudah bayar separuh utangnya sekarang di cari sama polisi .tolong min 🙏🙏",2025-01-03 05:14:42+00:00,negatif
🗿,2025-01-03 05:14:10+00:00,positif
min bener ga libur 1 bulan penuh pas puasa?,2025-01-03 05:14:04+00:00,negatif
"Min, Jual es Teh Di Sini boleh gak ?",2025-01-03 05:13:33+00:00,negatif
"maaf mas admin ,,katanya yang naik hanya yang mewah2,,kenapa tarif berobat di Puskesmas yang tidak punya BPJS ikut naik,,,mohon pencerahannya🙏🙏",2025-01-03 05:10:49+00:00,negatif
katanya ada bantuan buat balita juga ya min kok aku gapernah dapet yaa 😭😭,2025-01-03 03:03:48+00:00,negatif
BACA CAPTION DULU WOYY AELAH 😩,2025-01-03 03:02:22+00:00,negatif
min syarat dan cara mendaftar menjadi relawan makan gratis gmna ya,2025-01-03 03:02:13+00:00,netral
min boleh ga waktunya dicepetin jadi tahun 2026 bosen min 2025,2025-01-03 03:01:54+00:00,negatif
"pemerintah harus di sidak dan tegaskan untuk kebutuhan bahan pokok yg dr perusahaan main naikan jadi 12%, kasian untuk kalangan menengah kebawah .",2025-01-03 02:59:51+00:00,negatif
Pk presiden terhorma yng kucintai saya ada usul mending di hapus ajha pancasila sila ke 5 sekian taun lamanya gak ada fungsinya🙏🙏,2025-01-03 02:59:19+00:00,positif
Min info link pendaftaran mnjadi relawan makan gratis dong🙏🏻,2025-01-03 02:58:55+00:00,positif
min lebih bagus innova atau pajero min?,2025-01-03 02:58:37+00:00,negatif
🗿,2025-01-03 02:58:34+00:00,positif
"Min 6,5 itu buat ak GK senang",2025-01-03 02:57:16+00:00,negatif
min apakah jodohku XU KAI?,2025-01-03 02:56:11+00:00,negatif
min capek gak d salahin mulu?,2025-01-03 02:54:20+00:00,negatif
😂,2025-01-03 02:53:39+00:00,positif
min di NTT kab ngada kec riung itu jalan nya rusak sedang kan jalan diluar riung itu lumaya tertata namun di kami tidak.mohon untuk di beritahu,2025-01-03 02:53:38+00:00,negatif
🔥🥰,2025-01-03 02:52:01+00:00,positif
min org ter ganteng di bali siapA?,2025-01-03 02:50:56+00:00,negatif
min apakah bulan puasa libur?,2025-01-03 02:50:37+00:00,negatif
min bner ga bulan puasa sekolah liburr???,2025-01-03 02:49:29+00:00,negatif
yang komen kebanyakan barangnya di atas 30m kali ya makanya koar koar atau malah gabisa baca deskripsi,2025-01-03 02:41:58+00:00,negatif
kadang banyak yg gagal faham 😢,2025-01-03 02:41:31+00:00,negatif
ternyata makan gratis di jum'at berkah lebih mudah daripada makan gratis program pak prabowo,2025-01-03 02:38:15+00:00,netral
Terima kasih Pak 💖,2025-01-03 02:37:42+00:00,positif
min besok Maret puasa libur sekolah?,2025-01-03 02:37:02+00:00,negatif
syukur lah wdp ml ga naik wkwkw,2025-01-03 02:36:20+00:00,negatif
sehat sehat bapak 🥹 sampe berkaca kaca mataku mendoakan bapak 🥹🥹🤗,2025-01-03 02:36:06+00:00,netral
"kayu=5 tahun
ayam=7 tahun
300T=6,5 tahun",2025-01-03 02:32:50+00:00,negatif
"gue smpe debat SMA mertua dan laki gue apa"" harga naik nyalahin presiden,, udh d jelasin yg kena pajak hanya barang mewah ehh kaga ngarti""",2025-01-03 02:32:13+00:00,negatif
urusin dl tuh Suami nya Sandra Dewi,2025-01-03 02:30:04+00:00,netral
min semangat min 😎🔥,2025-01-03 02:29:46+00:00,positif
min kpn dampak?,2025-01-03 02:28:31+00:00,negatif
kancaku wingi meet up malah curhat ppm terus.. wis dikandani ppn 12% ki gawe barang mewah kok... ncen wis bias ga seneng pemerintahan e bapak.. yo ngono kui😑 dikandani angel,2025-01-03 00:35:13+00:00,negatif
😊,2025-01-03 00:34:47+00:00,positif
"Terimakasih bapak, hari ini isi token listrik ky dapet kado tahun baruan. ☺
Woro-woro ke temen, malah dibilang iya turun karna nanti mau dinaikin, buat apa,,
duh, knp gak bersyukur dulu ya..",2025-01-03 00:32:44+00:00,negatif
"terima kasih bapak presiden, subsidi listrik nya sudah bisa di nikmati banyak rakyat, salah satunya saya rakyat bapak mendapatkan subsidi itu, tetaplah sehat bapak presidenku, lanjutkan perjuangan utk mensejahterakan rakyat yg mencintaimu",2025-01-03 00:29:58+00:00,positif
"saya pekerja toko min, seles² bilang PPN naik12% barang² pada mahal², tolooongggg 😭😭😭",2025-01-03 00:29:48+00:00,negatif
"kami di pendalaman Kalimantan Barat bujur arus aja,, biar yang lain pada ribut😁",2025-01-03 00:27:06+00:00,positif
semoga BPK persiden d berkahi kesehtan👍💪💪💪💪,2025-01-03 00:22:44+00:00,negatif
Harga janda bakalan naik ga min 🗿🔥,2025-01-03 00:22:24+00:00,negatif
"min tolong bantu min Kwan saya di tahan, karna tuduan pembunuhan seperti kasus pina min Kwan saya masih di bawah umur min",2025-01-03 00:20:42+00:00,negatif
🙏🥰,2025-01-03 00:19:11+00:00,positif
🥰,2025-01-03 00:19:00+00:00,positif
"Bapak Presidenku yang baik, mohon di bantu yang tidak lulus PPPK 2024 yg sudah masuk database BKN, mohon pak 🙏🙏😭",2025-01-03 00:14:47+00:00,positif
Udah ya jangan percaya sama katanya katanya katanya. Percaya aja sama kata Pak Prabowo. share sebanyak2nya postingan ini👍,2025-01-03 00:14:09+00:00,negatif
Hidup Korupsi 🤣,2025-01-03 00:10:55+00:00,negatif
mindra pasti cape😭 aku aja yg baca ikut cape🤣,2025-01-03 00:10:48+00:00,netral
ramadhan skolah libur ga min,2025-01-03 00:09:27+00:00,netral
"gua makan sushi main barcode gokart ada ppn nya tuh 12%, itu termasuk mewah kah?",2025-01-03 00:09:09+00:00,negatif
12 % nya berlaku untuk barang mewah kok.....(info dari google news),2025-01-03 00:07:45+00:00,negatif
"jujur gua beli jasuke yang tadinya 2 ribu lima ratus,skrng jadi lima ribu satu,apa kena ppn juga😔",2025-01-03 00:06:07+00:00,negatif
sehat selalu pak ❤️🙏🏻,2025-01-03 00:05:18+00:00,positif
gara gara akun ini presiden jadi mudah dapet informasi dari rakyat,2025-01-03 00:05:13+00:00,positif
tolong sidak pasar2... karena sembako di pasar naik apalagi minyak telur dan beras dan mereka beralasan naik karena kena ppn.. hari ini saya belanja di toko dan minyak naik menjadi harga 18.500 dan beralasan karena ppn naik 12%.. tolong di himbau untuk semua masyarakat pak.. karena ulah oknum2 atas membuat masyarakat yg dibawah dirugikan,2025-01-03 00:03:16+00:00,negatif
🥰,2025-01-03 00:02:51+00:00,positif
min tolong tolong update tentang RUU PERAMPASAN ASET dong min🙏,2025-01-03 00:02:44+00:00,negatif
🗿,2025-01-02 23:59:44+00:00,positif
min bikin event diamond ff gratis,2025-01-02 23:55:59+00:00,positif
min emang bulan puasa nanti libur panjang??,2025-01-02 23:54:27+00:00,negatif
detik detik akhir bikin pengumuman terkait kebijakan yg sudah lama bikin riuh seolah-olah pak presiden itu pahlawan.💀,2025-01-02 23:51:26+00:00,negatif
RX king makin mahal makin boros juga gk min?,2025-01-02 23:48:07+00:00,negatif
Min kapan bantuan kartu PIP cair di sekola?,2025-01-02 23:47:31+00:00,negatif
min aku laper tp aku LG diet gmn dong🥴,2025-01-02 19:08:19+00:00,positif
gua pesen paket/barang lewat ekspedisi tertentu kok naik ya min,2025-01-02 19:04:25+00:00,netral
"kopi, kena pajak ga min? kan sekarang kopi udah mahal banget",2025-01-02 19:02:18+00:00,negatif
Untuk makan bergizi gratis ada lowongan untuk sarjana muda ngak min nanti,2025-01-02 18:59:50+00:00,netral
ini gada pilwar? pemilihan warga 🙏,2025-01-02 18:57:11+00:00,netral
2025 ganti rakyat,2025-01-02 18:56:29+00:00,positif
ko ada notif dr provider internet ada kebaikan pon jadi 12℅ gmn ini min @partaigerindra ?,2025-01-02 18:53:52+00:00,negatif
Mas wowo 🥰,2025-01-02 18:50:19+00:00,netral
😂😂😂Ganti rakyat min yang paling bner mah soalnya pemerintah naikan ppnbm eh semua nya pada naik sembako lah ini itu alasan alibi semua bahkan harga kos kosan pun ikut naik yang awalnya harga kosan paling murah 800 sekarang jadi 1jta 😂 parkir 5k jadi 10k tapi rakyat pada cari untung pula yang di salahin pemerintah 😂🔥🔥🔥,2025-01-02 18:47:21+00:00,negatif
bayar wifi pon jg naik yah? beli makan di resto aja ppn nya udah naik... 🤣,2025-01-02 18:44:45+00:00,negatif
"kasian si Mimin, gara gara banyak yg hate jadi kurang asyik ❤️",2025-01-02 18:41:05+00:00,negatif
😁,2025-01-02 18:37:10+00:00,positif
@edwindwikesuma,2025-01-02 18:29:51+00:00,positif
"min @partaigerindra cek lalamove dong
kasian mitranya , di jajah via digitalisasi",2025-01-02 18:27:23+00:00,negatif
min bilangin sebelah cape ngasi tau nya bikin gaduh mulu 🗿😂,2025-01-02 18:26:19+00:00,negatif
anak wabahh kupingnya panas,2025-01-02 18:25:18+00:00,negatif
😁,2025-01-02 18:24:50+00:00,positif
Min kalau mau halalin seseorang kena pajak sama camer ga ya?,2025-01-02 18:24:12+00:00,negatif
"ini sii presiden nya udh oke cuma bawahan""nya itulohhhh kek semisal gubernur camat bahkan rt rw sekalipunn yg pada kek anjj semua😭😭",2025-01-02 18:24:10+00:00,negatif
mau buka usaha tidak punya modal.memang sulit bagi orang kecil mau buka usaha,2025-01-02 18:22:22+00:00,negatif
😁,2025-01-02 18:21:44+00:00,positif
🗿,2025-01-02 18:16:56+00:00,positif
😁,2025-01-02 18:16:34+00:00,positif
"Daftar relawan makan gratis gmn min? Kmrn 3 bulan aku ngejalanin bagi2 makan gratis bareng tmn2 di ig di daerah parung panjang. Skg ku pndh ke kepri, tp butuh bantuan gerinda. Smg dinotice",2025-01-02 18:14:59+00:00,negatif
ya allah pajak naek nonton konser pun naik😭,2025-01-02 18:11:28+00:00,negatif
"Min, kemaren dapet kiriman list harga naik kebetulan saya kerja di retail, ternyata di hold tidak jadi naik karena PPN tetap 11%, skincare dan makeup kalian dari Wardah aman yaa ga naik harga hihiw",2025-01-02 18:10:31+00:00,negatif
"Anak abah udh pada brisik nyataya yg naik bukan buat kalangan mereka yang ga mampu😂😭 termasuk mantan gue noh anak abah sejati,padahal sekolah tinggi tpi be*o 🤪sgtu bencinya ama pak prabowo",2025-01-02 18:10:08+00:00,negatif
admin gabut,2025-01-02 18:08:39+00:00,netral
harga roko magnum naik minnnn😢,2025-01-02 18:08:24+00:00,negatif
baru jg baru,2025-01-02 18:05:48+00:00,positif
min pengen kaya 🥺,2025-01-02 15:43:33+00:00,netral
"sehat"" pak",2025-01-02 15:41:56+00:00,positif
"min berantas mafia tanah dong,saya mau mensertifikatkan tanah dipersulit terus min :)",2025-01-02 15:39:02+00:00,negatif
"daging naik telur naik .bapa presiden ku tercinta .
dan terimakasih bapa .soal token listriknya ada kejutan .semoga sehat selalu",2025-01-02 15:36:30+00:00,positif
klw ada restoran makan naikin pajak gimana min ?,2025-01-02 15:35:43+00:00,negatif
pak Prabowo gratisin konser BTS di jakarta tahun depan dong,2025-01-02 15:34:05+00:00,positif
"makasih bapak,harini top up pulsa listrik dpt 2x lipat kwh🥰,sehat2 bapak presiden",2025-01-02 15:33:09+00:00,positif
Rakyat tidak butuh omon2 butuhnya bukti,2025-01-02 15:32:29+00:00,negatif
🗿,2025-01-02 15:30:01+00:00,positif
"tolong perhatikan petani kecil masih acur2nya pak, harga pupuk selangit harga jual petani anjlok.haduuupppppp",2025-01-02 15:27:28+00:00,negatif
min emang bener puasa libur min,2025-01-02 15:25:44+00:00,netral
😁,2025-01-02 15:24:18+00:00,positif
🥰🥰🥰,2025-01-02 15:23:23+00:00,positif
😅,2025-01-02 15:21:02+00:00,positif
Kapan pak Prabowo neng Deso ku yo,2025-01-02 15:19:50+00:00,negatif
berarti kalo makan d gacoan harganya gak naik y.,2025-01-02 15:19:40+00:00,negatif
saya ingat waktu pak sby naikin bbm namun bisa juga bbm nya di turun kan kembali kapan yah bisa seperti itu lagi,2025-01-02 15:17:26+00:00,negatif
😅,2025-01-02 15:17:07+00:00,positif
min bilangin bapa nonton tv gausah pake pulsa min kalau ga kebeli gabisa nonton tv,2025-01-02 15:16:11+00:00,negatif
hapus atau ganti undangan-undangan nya yang meringankan rakyat jika pajak naik terus tak sebanding dengan penghasilan rakyat,2025-01-02 15:15:55+00:00,negatif
kita org yg nggak mmpuh tp belum pernah mendapatkan bansos dan PKH dr dulu sampai sekarang,2025-01-02 15:15:22+00:00,negatif
"mindraa boleh liat dmku?, aku udh lapor dr lama blm ada proses dari pihak kepolisian 🙏",2025-01-02 15:13:14+00:00,negatif
min klo ikan tongkol mah ga papah kena pajak juga .soal nya aku alergi min 😭,2025-01-02 15:12:56+00:00,negatif
gila rsud kab bekasi mcunya mahal se indonesia @gerindra,2025-01-02 15:12:10+00:00,netral
pa turunkan harga top up ff,2025-01-02 15:11:53+00:00,positif
😍,2025-01-02 15:05:16+00:00,positif
klo gaji ada potongan pph21 itu gimna min?,2025-01-02 15:03:55+00:00,negatif
🥰,2025-01-02 15:02:55+00:00,positif
tapi anak abah suka salahkaprah min 😭,2025-01-02 15:01:59+00:00,netral
Pertamax naik hehe,2025-01-02 14:58:58+00:00,negatif
min gimana Harvey mois,2025-01-02 13:47:04+00:00,netral
🤩🤩🤩讚,2025-01-02 13:46:55+00:00,positif
admin gerindra sabar banget ngadepin warga +62 yang rada-rada baca kaga cuma bisa hujat admin gerindra sama pak Prabowo,2025-01-02 13:46:50+00:00,negatif
min apa bener bulan puasa di libur kan 1 bulan full,2025-01-02 13:45:07+00:00,negatif
min yg suka goreng2 info ppn 12% tolong dijenguk krn mereka butuh perhatian,2025-01-02 13:40:46+00:00,negatif
pemulung kena bajak gak min soal e aku pemulung 🗿,2025-01-02 13:38:09+00:00,negatif
"distribusi naik, produk naik?",2025-01-02 13:37:35+00:00,negatif
masih ada noh yg komen ..=hama,2025-01-02 13:37:20+00:00,negatif
anak abah pindah aja lu,2025-01-02 13:37:09+00:00,negatif
y pak setiap ganti presiden pasti ad kenaik hrg2 begitukan pak,2025-01-02 13:36:27+00:00,positif
Alhamdulillah ini kabar baik wah gercep juga yah.,2025-01-02 13:33:46+00:00,positif
🥰,2025-01-02 13:33:01+00:00,positif
cie cie yg kemaren nyocot ppn semua naik🤪 pak presiden terbaik♥️,2025-01-02 13:32:12+00:00,positif
"min, saya gagal jadi pppk teknis karena THK II (prioritas)
walaupun rangking saya nomer 1 dari 4 org mendaftar termasuk THK II. ga adil rasanya min ☺ tapi mau bagaimana lagi.",2025-01-02 13:31:35+00:00,negatif
